keywords,likes,tweets
Vaccine,0,Jetstar Australia cancelling a squillion flights across the Country today. Travel is still broken 3 and a half years after #COVID19 WHY? WHY? WHY? Qantas mandated vaccines were repugnant and plain wrong! Shame on CEO Joyce.#auspol #traveltips #TravelEasy
Vaccine,2,"If natural immunity lasts 300 years and vaccines 90, vaccines are still better.Nobody serious would suggest it’s better to get measles than vaccinate. It’s a serious disease, and erases immune memory. This paper doesn’t, either."
Vaccine,3,COVID has completely obliterated people's ability to have or accept nuance when it comes to vaccines.
Vaccine,867,"""Just got the covid booster and flu vaccines this morning! Go get vaccinated this holiday season!""10 December 2022State Representative Lamin Swann from Lexington died suddenly after a sudden medical emergency. May 2023"
Vaccine,2,"I have a moral void here. People that cause harm to others don't trigger my compassion circuits. We lost a friend of a friend who was a covid/vaccine denier. She left two small children motherless it is stupid and sad. She wasn't a dick about it all, her husband was."
Vaccine,10,A meta analysis showed no link between MMR vaccine and autism.
Vaccine,1,Trump has a few vulnerabilities vis a vis Desantis. 1 The Covid “vaccines” and more importantly his support for Fauci and Birx. 2. Taking Disney’s side in the conflict between Disney and Gov. Desantis. Corporations have no right to rule over the people of any state.
Vaccine,0,Worth everyone listening both wrt polio also wrt what vaccines actually do and cannot do… Debunking Polio Vaccine Myths (w/ Dr. Vincent Racaniello)  via
Vaccine,2,"No forgiveness until you give back EVERY SINGLE DIME of COVID money given to you to murder your patients and give poor treatment and push bad vaccines. You are the Devil, Not because you didn’t know. But because you DID know and you didn’t care cause you got PAID!"
Vaccine,0,"Do you have any evidence that vaccines cause autism, or are you just one of those “I don’t trust the government, and therefore my ‘alternative’ positions on science are correct…because they’re skeptic positions…and therefore inherently correct” dudes?"
Vaccine,1,Follow the money. Take a look at how much $$ cities are getting in grants and tax dollars to combat homelessness then reflect on the iron lung business after Salk found the polio vaccine.
Vaccine,0,The FIRST thing you did was eliminate pipeline jobs.  Then more jobs for anyone who didn’t take the dangerous Covid vaccine (that was really just a therapeutic). And now more jobs from your train wreck dumpster fire economy 🖕🏾
Vaccine,0,His name isn't Doctor Robert Kennedy Jr. He isn't a doctor either.  Just because he's a Kennedy does not mean he knows what he's talking about.  Autism is linked to DNA not vaccines.
Vaccine,1,MRNA VACCINES?
Vaccine,5,It’s the covid vaccine that killed them. They didn’t “die suddenly”. That’s not a legitimate reason for death.
Vaccine,1,"Oh look, a meaningless poll, Multiple studies  show no link between vaccines and autism"
Vaccine,0,"And yet they refused to retest their ""safe"" vaccine. Real world denial (not fairy tail what ifs) of retesting the supposedly ""safe"" vaccine in India.Clinical evidence? Why the denial then? It should have verified the safety claims.HYPOCRITES."
Vaccine,4,"Yep. Vaccines work, unless an unvaccinated person breathes on you. 🤪"
Vaccine,0,"Most Albertans don’t want to become continuous pin Cushions to receive any sort of Government service, including education, healthcare, our pension, EI and simply entering public places. Shove you vaccines where the sun doesn’t shine."
Vaccine,0,lol… my wonderful vaccine…dude LOVES his vaccine
Vaccine,1,"No question whatsoever:  The vaccine *IS* the bioweapon.  Now they'll claim it's accidental.  Maybe it was. But we now know that the spike protein that the vaccines induce production of are actually *the* pathogenic component in covid, which confuse the immune system.  That much is clear now, as predicted by Dr. Cole."
Vaccine,0,Yeah...most PEOPLE aren't. Guess what: he's not either. There's a difference between calling for vaccine safety and being anti-vax. The latter is someone who doesn't believe it works at all. The former is someone who understands there might be problems with the applied science.
Vaccine,48,Your side of this debate is all about personal freedom. Isn’t it the freedom of the proprietor of the business to also require the vaccine?? You choose to get it and work elsewhere. Such a contradiction.
Vaccine,0,"CDC Issues Monkeypox Alert, Recommends Two Doses of Vaccine Despite Questions About Efficacy"
Vaccine,1,Like the bullies forcing untested Vaccines on us?
Vaccine,0,"You do not give ANY vaccine to ANYONE at ANYTIME as they are inherently unsafe and ineffective.  Immunity involves more than antibody titre response! As medicine and media dumbifies the ""science""to persuade/nudge people, the profits increase!"
Vaccine,1,"🫡 fine fella! I have elixir to combat the vatnik tears, rabies vaccines for when we get close to vatnik trenches and oodles of treats for all the good fellas!"
Vaccine,0,Roughly 28 million people killed or injured by the well-known-to-be-poison pseudo-vaccine. So...obviously just don't think about it dummies.
Vaccine,0,The covid vaccine destroyed people's immunity so they are now more susceptible to catching viruses and becoming very ill
Vaccine,0,"I've heard about this before from Australian doctors ,that they use HIV in the vaccine .And people queued up to be injected with HIV .is it any wonder the immune system is being destroyed"
Vaccine,2,"Many have already realised that autism is linked to vaccines but they will never admit it! Too much at stake. I have never felt so much better since I came off all meds, stopped having any vaccines and stopped using fluoride toothpaste."
Vaccine,0,"When the virus 🦠 is traced to the source, the vaccine disaster, and the economy collapses, it is the time when the CCP wants to attack Taiwan to solve all the above problems. The CCP is extremely evil 😈! #FreeMilesGuo #TakeDownTheCCP"
Vaccine,7,I wonder if the Chinese vaccine for covid-19 destroyed people's lives and killed thousands like the one in the United States did?
Vaccine,1,"Sooo debunked. Even Wakefield has to know it is a total lie that vaccines cause autism. Question: Is Kirsch a grifter like Wakefield, or just very, very thick?"
Vaccine,0,‘Sad Day for Babies and Mums’: FDA Panel Recommends Pfizer’s RSV Vaccine for Pregnant Women
Vaccine,8,"Anti-vax and anti lockdown are opinions that he is certainly allowed to have. There IS in fact disagreement as to the effectiveness of vaccines. Standing on the side of skepticism doesn't make you bad, it makes you wise."
Vaccine,0,There are no real vaccines for COVID. Please stop spreading misinformation.
Vaccine,1,"1st Booster: 50.02% (+0.00 pp)▓▓▓▓▓▓▓▓▓░░░░░░░░░2nd Booster: 2.52% (+0.00 pp)2 Doses: 84.36% (+0.00 pp)1st Booster: 16,334,157 (+203)2nd Booster: 822,755 (+101)2 Doses: 27,549,360 (+67)Total: 72,624,093 (+402)19-05-2023"
Vaccine,1,Because 1/3 of all of their income is derived from vaccines.
Vaccine,8,Anti vaxxers had the choice to get tested in lieu of a vaccine and there were also religious exemptions. Simon is right. You are the biggest whiners.
Vaccine,121,I'm old enough to remember when vaccines worked.
Vaccine,0,‘There's no requirement to prove efficacy’: Constitutional lawyer discusses the politicization of Covid-19 vaccine approval at the National Citizen’s Inquiry  via
Vaccine,1,"Judith, I live in Liberal Hawaii they tell parents that their kids can’t go to public school if they’re not vaccinated but it’s a lie. If you go to the school,talk to the school nurse you can get an exemption for the vaccines they have a folder full of opt out kids. Liars!"
Vaccine,2,Probable Causes of Myocarditis After mRNA Vaccines Explained
Vaccine,0,"Poor conspiracy theorist and liar - no one forced you to get a COVID19 vaccine.Injections helped mitigate the effects of COVID19.Your ilk just wanted to be ""plague rats"" and whine about ""freedum®""."
Vaccine,21,So why the polio vaccine?
Vaccine,1,Yes but what is the purpose of the vaccine? ...apart from compliance testing...
Vaccine,1,What’s your view? Ep. 1
Vaccine,1,Mercury is not in any childhood vaccine.
Vaccine,0,"I must’ve been really lucky because I had Covid before the vaccines were available, and I’m still alive like the other 99.7%"
